program,type,fy,state_abbr,GEOID,NAME,population,B01003_001M,mhi,B19013_001M,below_poverty,B17001_002M,white_non_hispanic,B03002_003M,pct_below_poverty,pct_poc,place_name
DW,srf,25,TN,4722200,"Dyersburg city, Tennessee",16075,26,51846,6485,3649,739,10718,410,22.699844479004668,33.32503888024884,Dyersburg
DW,srf,25,MI,2621020,"Dearborn Heights city, Michigan",62099,30,61035,3817,12557,1778,50738,1294,20.22093753522601,18.294980595500732,Dearborn Heights
DW,srf,25,MI,2667820,"Reed City city, Michigan",2505,23,48646,6654,498,130,2271,83,19.880239520958085,9.341317365269461,Reed City
DW,srf,25,MI,2613140,"Capac village, Michigan",1903,289,61000,9884,245,96,1615,256,12.874408828166054,15.133998949027855,Capac
DW,srf,25,MI,2641420,"Jackson city, Michigan",31206,40,42848,2002,7797,793,19951,695,24.98557969621227,36.06678202909697,Jackson
DW,srf,25,ND,3879940,"Turtle Lake city, North Dakota",502,129,57250,24435,68,45,461,119,13.545816733067728,8.167330677290835,Turtle Lake
DW,srf,25,UT,4915940,"Cornish town, Utah",236,61,87500,38722,16,19,209,48,6.779661016949152,11.440677966101703,Cornish
DW,srf,25,SC,4533145,"Hemingway town, South Carolina",413,151,44375,23695,46,38,277,118,11.138014527845035,32.92978208232445,Hemingway
DW,srf,25,WI,5516150,"Colby city, Wisconsin",2118,317,52574,7806,318,126,1525,257,15.01416430594901,27.99811142587346,Colby
DW,srf,25,ME,2306925,"Brewer city, Maine",9654,28,51490,12877,1614,507,8876,278,16.718458669981352,8.058835715765483,Brewer
DW,srf,25,WY,5600245,"Afton town, Wyoming",1982,458,56806,16846,265,122,1724,429,13.370332996972756,13.01715438950555,Afton
DW,srf,25,OR,4129950,"Gold Hill city, Oregon",1264,247,47500,14621,242,118,1098,225,19.145569620253163,13.132911392405063,Gold Hill
DW,srf,25,WI,5573025,"Sheboygan Falls city, Wisconsin",8190,29,68264,9098,537,224,7528,329,6.5567765567765575,8.083028083028083,Sheboygan Falls
DW,srf,25,WI,5502250,"Antigo city, Wisconsin",8058,34,46791,6260,1327,454,7382,120,16.468106229833708,8.38917845619261,Antigo
DW,srf,25,OR,4139700,"Klamath Falls city, Oregon",21879,34,47268,9123,4943,801,15537,692,22.592440239499062,28.986699574934875,Klamath Falls
DW,srf,25,OR,4184600,"Yoncalla city, Oregon",1106,252,55000,18269,152,97,959,236,13.743218806509946,13.29113924050634,Yoncalla
DW,srf,25,NE,3144420,"Seward city, Nebraska",7665,19,70000,10512,522,192,7155,108,6.8101761252446185,6.653620352250485,Seward
DW,srf,25,MN,2731076,"Inver Grove Heights city, Minnesota",35772,80,104055,6636,1653,436,26488,1116,4.620932572962094,25.953259532595325,Inver Grove Heights
DW,srf,25,OR,4120500,"Drain city, Oregon",975,248,47281,13793,242,139,825,225,24.82051282051282,15.384615384615387,Drain
DW,srf,25,FL,1245025,"Miami Beach city, Florida",81319,96,67014,3897,11606,1160,27672,1547,14.272187311698373,65.97105227560596,Miami Beach
DW,srf,25,SC,4530535,"Greeleyville town, South Carolina",364,121,31250,24174,98,46,81,44,26.923076923076923,77.74725274725274,Greeleyville
DW,srf,25,VA,5160680,"Parksley town, Virginia",782,222,81250,17047,39,27,343,115,4.987212276214834,56.1381074168798,Parksley
DW,srf,25,FL,1211925,"Chiefland city, Florida",2078,398,55125,38103,502,224,1224,283,24.157844080846967,41.097208854667954,Chiefland
DW,srf,25,CA,0686944,"Yreka city, California",7832,33,42664,5324,1710,544,5992,333,21.83350357507661,23.49336057201225,Yreka
DW,srf,25,IA,1908290,"Breda city, Iowa",436,104,59469,12265,17,13,436,104,3.89908256880734,0,Breda
DW,srf,25,NC,3724640,"Franklin town, North Carolina",4221,43,43991,4625,903,468,3059,328,21.393034825870647,27.5290215588723,Franklin
DW,srf,25,WV,5484580,"Wardensville town, West Virginia",346,123,38889,15881,73,40,337,120,21.09826589595376,2.6011560693641655,Wardensville
DW,srf,25,NY,3657551,"Philadelphia village, New York",803,150,53958,17225,207,88,661,127,25.77833125778331,17.683686176836872,Philadelphia
DW,srf,25,NY,3648175,"Monticello village, New York",7252,32,47464,10257,2088,543,2108,454,28.792057363485934,70.93215664644237,Monticello
DW,srf,25,UT,4957300,"Orem city, Utah",97048,56,81292,2038,9634,1380,69893,1452,9.927046410023905,27.980999093232214,Orem
DW,srf,25,SD,4627540,"Hartford city, South Dakota",3412,24,95426,21774,208,166,3076,256,6.096131301289566,9.847596717467766,Hartford
DW,srf,25,MO,2901198,"Anderson city, Missouri",2415,461,51875,10263,468,205,1536,330,19.37888198757764,36.39751552795031,Anderson
DW,srf,25,MD,2421325,"Cumberland city, Maryland",18938,30,47819,3458,4260,684,16429,307,22.494455591931565,13.24849508923856,Cumberland
DW,srf,25,MI,2641220,"Ishpeming city, Michigan",6173,40,52717,4860,1054,388,5589,225,17.074356066742265,9.460554025595343,Ishpeming
DW,srf,25,MI,2642160,"Kalamazoo city, Michigan",73132,49,48965,3234,18078,1614,44006,1262,24.719684953235248,39.82661488814746,Kalamazoo
DW,srf,25,MI,2651600,"Marine City city, Michigan",4047,21,63156,16436,298,140,3803,128,7.363479120336051,6.02915740054361,Marine City
DW,srf,25,MI,2641340,"Ithaca city, Michigan",2831,21,62375,9792,536,172,2446,122,18.93323913811374,13.599434828682448,Ithaca
DW,srf,25,MT,3026800,"Flaxville town, Montana",73,33,102727,35296,24,20,73,33,32.87671232876712,0,Flaxville
DW,srf,25,FL,1243375,"Mary Esther city, Florida",4034,20,76510,18452,213,116,2862,254,5.280118988596926,29.053049082796235,Mary Esther
DW,srf,25,MI,2666980,"Ramsay CDP, Michigan",182,85,56250,6735,10,13,127,63,5.4945054945054945,30.21978021978022,Ramsay
DW,srf,25,MI,2667980,"Republic CDP, Michigan",530,127,41136,14942,119,76,520,125,22.452830188679247,1.8867924528301927,Republic
DW,srf,25,KS,2052875,"Onaga city, Kansas",680,147,46042,12152,78,39,629,140,11.470588235294118,7.5,Onaga
DW,srf,25,MS,2840600,"Lexington city, Mississippi",1202,338,39375,17065,370,211,220,94,30.782029950083196,81.69717138103161,Lexington
DW,srf,25,MO,2910468,"California city, Missouri",4523,24,60506,17919,448,218,3637,145,9.904930355958435,19.58876851647136,California
DW,srf,25,MO,2922114,"Elsberry city, Missouri",2010,350,49226,8883,497,224,1764,303,24.72636815920398,12.238805970149258,Elsberry
DW,srf,25,MO,2968420,"Smithville city, Missouri",10552,21,99925,9855,929,495,9930,290,8.80401819560273,5.894617134192572,Smithville
DW,srf,25,IA,1917265,"Creston city, Iowa",7466,35,50752,4363,1152,355,6975,136,15.429949102598448,6.576480042860965,Creston
DW,srf,25,ND,3866980,"Riverdale city, North Dakota",187,57,96667,34733,6,10,185,57,3.2085561497326207,1.069518716577548,Riverdale
DW,srf,25,NC,3708960,"Burgaw town, North Carolina",3249,29,65514,14098,594,300,1762,334,18.282548476454295,45.76792859341335,Burgaw
DW,srf,25,NM,3579840,"Truth or Consequences city, New Mexico",6026,18,29142,8243,2011,500,3481,276,33.37205443079987,42.233654165283774,Truth or Consequences
DW,srf,25,AL,0120104,"Decatur city, Alabama",57760,56,59831,3831,7209,1108,32770,1055,12.48095567867036,43.26523545706371,Decatur
DW,srf,25,MA,2518595,"East Brookfield CDP, Massachusetts",1349,232,70625,27295,53,40,1161,226,3.9288361749444034,13.9362490733877,East Brookfield
DW,srf,25,MO,2902242,"Ashland city, Missouri",4811,21,90628,8985,143,101,4444,162,2.9723550197464146,7.628351694034507,Ashland
DW,srf,25,MA,2551230,"Orange CDP, Massachusetts",3793,368,53014,9730,833,360,3318,447,21.961508041128393,12.523068810967573,Orange
DW,srf,25,RI,4470700,"Tiverton CDP, Rhode Island",8151,555,91493,10051,473,202,7236,584,5.802968960863698,11.225616488774378,Tiverton
DW,srf,25,MO,2951914,"New Haven city, Missouri",3389,650,69701,9992,407,273,2741,576,12.009442313366774,19.120684567719096,New Haven
DW,srf,25,NE,3105350,"Blair city, Nebraska",7868,16,76292,12844,743,230,7497,125,9.443314692425012,4.715302491103202,Blair
DW,srf,25,NC,3730660,"Henderson city, North Carolina",14922,47,38780,2888,3997,745,3781,398,26.785953625519365,74.66157351561452,Henderson
DW,srf,25,IA,1901855,"Ames city, Iowa",66112,29,60102,2975,14035,938,51321,631,21.22912633107454,22.372640367860598,Ames
DW,srf,25,OR,4149150,"Mitchell city, Oregon",211,102,44196,10541,12,11,161,91,5.687203791469194,23.69668246445498,Mitchell
DW,srf,25,PA,4260000,"Philadelphia city, Pennsylvania",1582432,NA,60698,763,338466,9521,531413,1850,21.388975955996845,66.4179566641726,Philadelphia
DW,srf,25,NC,3716240,"Danbury town, North Carolina",234,118,81442,17139,1,3,196,118,0.4273504273504274,16.23931623931624,Danbury
DW,srf,25,OH,3958730,"Oregon city, Ohio",19821,74,82467,5794,1396,451,17071,435,7.043035164724282,13.874173856011296,Oregon
DW,srf,25,NC,3709360,"Butner town, North Carolina",7996,49,72917,8494,1223,326,3390,520,15.295147573786894,57.60380190095047,Butner
DW,srf,25,MO,2924328,"Fisk city, Missouri",540,341,48036,20499,69,38,533,339,12.777777777777777,1.2962962962962905,Fisk
DW,srf,25,GA,1345600,"Leary city, Georgia",321,81,33750,23028,49,34,31,25,15.264797507788161,90.34267912772586,Leary
DW,srf,25,FL,1276600,"West Palm Beach city, Florida",119508,117,69261,2669,17139,1816,45151,2257,14.34129932724169,62.21926565585568,West Palm Beach
DW,srf,25,ME,2330060,"Guilford CDP, Maine",630,166,41250,6240,104,46,588,156,16.507936507936506,6.666666666666671,Guilford
DW,srf,25,ND,3815900,"Cooperstown city, North Dakota",910,113,51932,12711,98,61,827,106,10.76923076923077,9.120879120879124,Cooperstown
DW,srf,25,MO,2935000,"Independence city, Missouri",121944,74,59480,2094,18418,2124,84342,2008,15.10365413632487,30.835465459555195,Independence
DW,srf,25,IL,1704585,"Beecher village, Illinois",4837,510,101957,13463,127,99,4236,499,2.6255943766797603,12.425056853421552,Beecher
DW,srf,25,IA,1933465,"Guttenberg city, Iowa",1675,271,49613,9655,351,151,1605,276,20.955223880597014,4.1791044776119435,Guttenberg
DW,srf,25,IA,1928290,"Fontanelle city, Iowa",629,138,66500,19845,34,20,597,131,5.405405405405405,5.087440381558025,Fontanelle
DW,srf,25,CA,0625058,"Fort Bragg city, California",7001,23,53580,10891,1026,307,3988,445,14.655049278674475,43.03670904156549,Fort Bragg
DW,srf,25,MN,2702692,"Atwater city, Minnesota",1217,243,66071,15692,59,39,1063,182,4.84798685291701,12.65406737880032,Atwater
DW,srf,25,CO,0848445,"Manitou Springs city, Colorado",4796,25,76550,13934,471,246,4228,236,9.82068390325271,11.84320266889074,Manitou Springs
DW,srf,25,KS,2009250,"Burden city, Kansas",548,116,54261,5834,74,33,480,115,13.503649635036496,12.408759124087581,Burden
DW,srf,25,DE,1005690,"Bethany Beach town, Delaware",923,156,105833,19186,26,21,882,152,2.8169014084507045,4.442036836403034,Bethany Beach
DW,srf,25,WI,5548000,"Madison city, Wisconsin",275568,76,76983,2006,42877,2136,193801,1758,15.559498925854962,29.672168031121174,Madison
DW,srf,25,WI,5583525,"Washburn city, Wisconsin",1858,208,60288,10259,139,57,1526,179,7.481162540365985,17.86867599569429,Washburn
DW,srf,25,WI,5533450,"Hayward city, Wisconsin",2549,17,40085,7811,463,212,2284,123,18.163985876814436,10.396233817183216,Hayward
DW,srf,25,WI,5540875,"La Farge village, Wisconsin",745,139,39200,10889,218,107,721,137,29.261744966442954,3.221476510067106,La Farge
DW,srf,25,WI,5562450,"Phillips city, Wisconsin",1546,191,46250,4349,298,79,1314,167,19.27554980595084,15.006468305304011,Phillips
DW,srf,25,CA,0659444,"Rancho Cordova city, California",80656,104,89120,4489,8990,1154,37534,1757,11.146101963896053,53.464094425709185,Rancho Cordova
DW,srf,25,OH,3982712,"Wellston city, Ohio",5426,17,55159,11338,1201,442,5325,85,22.13416881680796,1.8614080353851818,Wellston
DW,srf,25,AR,0528600,"Green Forest city, Arkansas",3072,17,63813,14870,350,197,955,197,11.393229166666668,68.91276041666667,Green Forest
DW,srf,25,CT,0950370,"New Britain city, Connecticut",73301,46,57036,3341,13155,1345,29141,1294,17.94654916031159,60.244744273611545,New Britain
DW,srf,25,NC,3701400,"Angier town, North Carolina",5746,220,51162,9135,439,234,3018,438,7.640097459101984,47.47650539505743,Angier
DW,srf,25,OH,3954866,"New Lexington village, Ohio",4479,513,43447,3232,1212,470,4340,520,27.059611520428668,3.103371288233987,New Lexington
DW,srf,25,NC,3736500,"Lake Lure town, North Carolina",1488,277,72813,22572,133,94,1227,246,8.938172043010754,17.540322580645167,Lake Lure
DW,srf,25,NC,3734000,"Jackson town, North Carolina",688,312,48292,6677,142,116,317,124,20.63953488372093,53.924418604651166,Jackson
DW,srf,25,NC,3759280,"Sanford city, North Carolina",30833,46,54294,3433,6106,1067,12699,862,19.803457334673887,58.81360879577077,Sanford
DW,srf,25,NC,3769520,"Valdese town, North Carolina",4689,21,61250,20747,401,230,4052,276,8.55193004905097,13.58498613776925,Valdese
DW,srf,25,NC,3768520,"Troy town, North Carolina",2905,58,60167,23955,424,239,1501,243,14.59552495697074,48.33046471600688,Troy
DW,srf,25,NC,3725680,"Gatesville town, North Carolina",310,141,66563,12772,0,14,253,112,0,18.38709677419355,Gatesville
DW,srf,25,NC,3774680,"Windsor town, North Carolina",3417,24,38631,11590,502,221,854,184,14.69124963418203,75.00731635937957,Windsor
DW,srf,25,NC,3720600,"Elizabethtown town, North Carolina",3294,34,32577,5289,1047,278,1831,294,31.785063752276866,44.414086217364904,Elizabethtown
DW,srf,25,VA,5131136,"Glasgow town, Virginia",1253,355,50625,12123,184,110,942,262,14.684756584197926,24.820430965682363,Glasgow
DW,srf,25,VA,5120160,"Crewe town, Virginia",2795,490,60214,15530,469,239,1592,407,16.779964221824688,43.04114490161002,Crewe
DW,srf,25,NC,3775340,"Woodland town, North Carolina",569,182,28125,4666,156,89,240,121,27.416520210896312,57.8207381370826,Woodland
DW,srf,25,GA,1301612,"Alma city, Georgia",3441,14,42097,16262,546,221,1370,226,15.867480383609417,60.185992444056964,Alma
DW,srf,25,NC,3753820,"Princeton town, North Carolina",1543,680,36656,8972,163,79,738,215,10.563836681788723,52.17109526895658,Princeton
DW,srf,25,TX,4848768,"Mission city, Texas",86234,61,60813,4750,15185,1933,7542,940,17.609063710369462,91.25402973305192,Mission
DW,srf,25,NE,3128000,"Lincoln city, Nebraska",291932,71,69991,1401,35242,1947,225242,734,12.071989367386927,22.84436101557897,Lincoln
DW,srf,25,IN,1879478,"Wakarusa town, Indiana",2519,264,76008,7668,227,175,2022,278,9.011512504962287,19.730051607780865,Wakarusa
DW,srf,25,AR,0545170,"Mena city, Arkansas",5605,21,50875,6704,958,389,5172,122,17.091882247992864,7.725245316681537,Mena
DW,srf,25,TN,4763340,"Ripley city, Tennessee",7718,22,39047,5485,2146,389,2985,284,27.805130862917853,61.324177247991706,Ripley
DW,srf,25,KS,2076475,"Wellington city, Kansas",7643,36,49526,3796,1065,307,6177,201,13.934318984691874,19.180949888787126,Wellington
DW,srf,25,MO,2919396,"Dexter city, Missouri",7906,22,47647,3509,1829,593,7278,202,23.134328358208954,7.943334176574751,Dexter
DW,srf,25,NC,3752020,"Pine Level town, North Carolina",2072,677,72663,29258,153,71,1392,425,7.384169884169885,32.818532818532816,Pine Level
DW,srf,25,MN,2711746,"Clearbrook city, Minnesota",634,160,48438,20612,66,39,550,143,10.410094637223976,13.249211356466873,Clearbrook
DW,srf,25,ME,2355225,"Old Town city, Maine",7439,23,49329,3547,1569,440,6871,157,21.09154456244119,7.635434870278274,Old Town
DW,srf,25,FL,1238250,"Lakeland city, Florida",117030,64,60947,1952,15844,1662,66765,2266,13.538408954968812,42.95052550628044,Lakeland
DW,srf,25,GA,1375888,"Tennille city, Georgia",1605,313,26042,10986,479,183,311,153,29.84423676012461,80.62305295950156,Tennille
DW,srf,25,NM,3513200,"Cedar Crest CDP, New Mexico",746,348,143750,107430,80,71,583,342,10.723860589812332,21.84986595174263,Cedar Crest
DW,srf,25,WV,5452060,"Martinsburg city, West Virginia",18805,31,54590,9843,4276,990,13009,848,22.738633342196223,30.821590002658866,Martinsburg
DW,srf,25,PA,4200756,"Alexandria borough, Pennsylvania",401,89,67000,11878,66,40,386,87,16.458852867830423,3.7406483790523737,Alexandria
DW,srf,25,OR,4115350,"Coquille city, Oregon",4019,17,49276,15659,798,281,3328,229,19.85568549390396,17.193331674545902,Coquille
DW,srf,25,NY,3629443,"Gloversville city, New York",15010,23,49155,4559,3220,680,12510,515,21.452365089940038,16.655562958027986,Gloversville
DW,srf,25,MN,2711566,"Claremont city, Minnesota",554,106,66458,15212,153,73,455,98,27.617328519855594,17.87003610108303,Claremont
DW,srf,25,PA,4251984,"Mount Union borough, Pennsylvania",2349,273,38947,9269,816,238,2027,262,34.73818646232439,13.70796083439761,Mount Union
DW,srf,25,FL,1216335,"Dania Beach city, Florida",31739,47,50948,7203,5729,1180,13316,1213,18.050348152115696,58.045307035508365,Dania Beach
DW,srf,25,MI,2631420,"Garden City city, Michigan",26910,34,64396,3670,3019,517,22099,801,11.218877740616872,17.87811222593831,Garden City
DW,srf,25,MI,2636700,"Harper Woods city, Michigan",15205,25,61446,5908,2970,1177,4529,661,19.533048339362054,70.21374547846104,Harper Woods
DW,srf,25,SD,4649600,"Pierre city, South Dakota",14008,55,74053,7531,1343,395,11447,323,9.587378640776699,18.282410051399197,Pierre
DW,srf,25,KS,2041475,"Linwood city, Kansas",317,117,63902,2272,20,23,278,107,6.309148264984227,12.302839116719241,Linwood
DW,srf,25,KS,2031400,"Herington city, Kansas",2105,225,68214,7233,142,56,1704,228,6.7458432304038,19.049881235154402,Herington
DW,srf,25,GA,1341932,"Jasper city, Georgia",4374,21,43353,10950,1150,620,3848,223,26.29172382258802,12.025605852766347,Jasper
DW,srf,25,MN,2724074,"Glenwood city, Minnesota",2648,18,45735,13659,451,171,2552,60,17.031722054380666,3.6253776435045353,Glenwood
DW,srf,25,KS,2020350,"Elkhart city, Kansas",1732,175,66477,28815,307,189,1279,134,17.725173210161664,26.154734411085443,Elkhart
DW,srf,25,VA,5123648,"Dublin town, Virginia",2671,15,61635,14857,245,113,2172,161,9.172594533882442,18.682141520029944,Dublin
DW,srf,25,VA,5177568,"Tappahannock town, Virginia",1865,397,44896,8390,571,282,830,173,30.61662198391421,55.49597855227882,Tappahannock
DW,srf,25,MO,2929134,"Green City city, Missouri",560,170,35602,5185,162,108,470,157,28.92857142857143,16.07142857142857,Green City
DW,srf,25,GA,1368208,"Sandersville city, Georgia",5673,31,44724,11183,884,357,1893,360,15.58258417063282,66.6314119513485,Sandersville
DW,srf,25,GA,1347980,"Lumpkin city, Georgia",815,245,24107,23170,237,155,245,94,29.07975460122699,69.93865030674847,Lumpkin
DW,srf,25,MO,2981178,"Wyatt city, Missouri",233,106,21875,13660,113,80,193,98,48.497854077253216,17.167381974248926,Wyatt
DW,srf,25,MO,2976102,"Vienna city, Missouri",752,185,36579,2913,242,131,653,178,32.180851063829785,13.164893617021278,Vienna
DW,srf,25,OH,3964304,"Portsmouth city, Ohio",17919,23,35319,5485,6325,821,15040,341,35.29772866789441,16.06674479602657,Portsmouth
DW,srf,25,KS,2009900,"Caldwell city, Kansas",1091,185,40729,13380,188,59,958,163,17.231897341888175,12.190650779101745,Caldwell
DW,srf,25,SD,4615980,"Dell Rapids city, South Dakota",3947,20,101250,19408,240,154,3630,170,6.080567519635166,8.031416265518104,Dell Rapids
DW,srf,25,MN,2715472,"Delavan city, Minnesota",174,36,69583,5893,25,19,153,35,14.367816091954023,12.06896551724138,Delavan
DW,srf,25,FL,1209625,"Bushnell city, Florida",3148,15,52723,5320,289,134,2466,277,9.180432020330368,21.664548919949183,Bushnell
DW,srf,25,IA,1923250,"Eagle Grove city, Iowa",3588,15,58458,12027,800,220,2062,225,22.296544035674472,42.53065774804905,Eagle Grove
DW,srf,25,KS,2042100,"Logan city, Kansas",626,168,65947,4488,241,154,597,175,38.498402555910545,4.632587859424916,Logan
DW,srf,25,MD,2457650,"Oakland town, Maryland",2043,472,59904,20843,274,123,1917,457,13.411649534997553,6.167400881057276,Oakland
DW,srf,25,KS,2057100,"Portis city, Kansas",94,44,73333,44234,6,8,92,44,6.382978723404255,2.1276595744680833,Portis
